1 0.000372
2 0.008014
3 0.096320
4 0.244096
5 0.378365
6 0.484682
7 0.565390
8 0.625719
9 0.671058
10 0.704999
11 0.732143
12 0.753138
13 0.770099
14 0.782825
15 0.792661
16 0.800533
17 0.806740
18 0.812060
19 0.816784
20 0.821625
21 0.825054
22 0.826116
23 0.828334
24 0.830743
25 0.832052
26 0.833578
27 0.834622
28 0.835647
29 0.836660
30 0.836098
31 0.836470
32 0.838142
33 0.836666
34 0.837161
35 0.838063
36 0.838186
37 0.839416
38 0.839977
39 0.839416
40 0.839999
41 0.840359
42 0.839678
43 0.840226
44 0.841087
45 0.840756
46 0.840870
47 0.839993
48 0.839646
49 0.840167
50 0.840867
51 0.840684
52 0.840674
53 0.840725
54 0.841059
55 0.840819
56 0.841674
57 0.842040
58 0.841740
59 0.842125
60 0.842494
61 0.842623
62 0.841813
63 0.841948
64 0.842248
65 0.842081
66 0.842163
67 0.842185
68 0.842746
69 0.842765
70 0.842406
71 0.842198
72 0.841097
73 0.841075
74 0.841888
75 0.842131
76 0.841311
77 0.841740
78 0.841441
79 0.841441
80 0.841251
81 0.842169
82 0.841482
83 0.841024
